uid,role,description,controller,function,table,entity,uacl,oacl,hidden,system,protected,Notes
ANONYMOUS,Anonymous,,,,"pr_contact_emergency",,,"READ|CREATE|UPDATE",,,,
ANONYMOUS,Anonymous,,,,"pr_education",,,"READ|CREATE|UPDATE",,,,
ANONYMOUS,Anonymous,,,,"pr_filter",,"READ","READ|CREATE|UPDATE",,,,
ANONYMOUS,Anonymous,,,,"pr_group_membership",,,"READ",,,,
ANONYMOUS,Anonymous,,,,"pr_identity",,,"READ|CREATE|UPDATE",,,,
ANONYMOUS,Anonymous,,,,"pr_image",,,"READ|CREATE|UPDATE",,,,
ANONYMOUS,Anonymous,,,,"pr_person",,,"READ|UPDATE",,,,
ANONYMOUS,Anonymous,,,,"pr_physical_description",,,"READ|CREATE|UPDATE",,,,
ANONYMOUS,Anonymous,,"event",,,,"READ|CREATE|UPDATE","ALL",,,,
ANONYMOUS,Anonymous,,"gis","poi",,,"READ|CREATE|UPDATE","ALL",,,,
ANONYMOUS,Anonymous,,"gis","poi_type",,,"READ|CREATE|UPDATE","ALL",,,,
ANONYMOUS,Anonymous,,"org",,,,"READ|CREATE|UPDATE","ALL",,,,
ANONYMOUS,Anonymous,,"project",,,,"READ|CREATE|UPDATE","ALL",,,,
MAP_ADMIN,"Map Admin",,,,"cms_post",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_arcrest",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_bing",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_coordinate",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_empty",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_feature",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_geojson",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_georss",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_google",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_gpx",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_kml",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_mgrs",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_openstretmap",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_theme",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_tms",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_wfs",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_wms",,"ALL",,,,,
MAP_ADMIN,"Map Admin",,,,"gis_layer_xyz",,"ALL",,,,,
