Template,Template Description,Complete Question,Date Question,Time Question,Location Detail,Priority Question,Section,Section Position,Question,Question Type,Question Notes,Question Position,Question Code,Meta Data
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Damage,3,f) Water:,String,,18,EDN-23
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Livelihood,4,"a) Agricultural Land, Husbandry and Others:",String,,19,EDN-24
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,a) Main health problems at present: ,Option,,20,EDN-25,"{'Length': '5', '1': 'Diarrhoea', '3': 'Fever', '2': 'Dysentery', '5': 'Skin diseases', '4': 'Injury'}"
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,As reported by the population:,String,,21,EDN-26
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,As reported by health staff:,String,,22,EDN-27
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,b) Death if any (numbers): ,Numeric,,23,EDN-28
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Cause of death:,String,,24,EDN-29
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Age group:,Option,,25,EDN-30,"{'Length': '5', '1': '< 1 Year', '3': '13-25 Years', '2': '1-12 Years', '5': '> 60 Years', '4': '26-60 Years'}"
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Place of death:  hospital/ house/in camps,String,,26,EDN-31
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,c) Health facilities in the affected areas:,Option,,27,EDN-32,"{'1': 'Functioning', 'Length': '2', '2': 'Non-Functioning'}"
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Government:,Option,,28,EDN-33,"{'1': 'District', '3': 'NGO', '2': 'Upazilla', 'Length': '3'}"
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Adequate staff: ,YesNo,,29,EDN-34
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Adequate medicine: ,YesNo,,30,EDN-35
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Any mobile clinic covering the affected population:,YesNo,,31,EDN-36
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Ambulance availability (number):  ,Numeric,,32,EDN-37
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Facilities available,Option,,33,EDN-38,"{'1': 'BDRCS hospitals', '3': 'Blood Bank', '2': 'MCH centers', 'Length': '3'}"
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,d)Any special request for medicine and equipment by the government:,YesNo, If any specify type/quantity/and by whom,34,EDN-39
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Type/Quantity/By Whom,Text,,35,EDN-40
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,e)Water supply for the affected population:,String,,36,EDN-41
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Drinking water:,Option,,37,EDN-42,"{'1': 'Adequate', 'Length': '2', '2': 'Inadequate'}"
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Source/Drm: ,String,,38,EDN-43
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Quality of the drinking water:,Option,,39,EDN-44,"{'1': 'Other domestic purposes', '3': 'Inadequate', '2': 'Adequate', 'Length': '3'}"
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Health and WatSan,5,Source:,String,,40,EDN-45
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Sanitation,6,Availability of latrines and excreta disposal:,String,,41,EDN-46
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Sanitation,6,Drainage,String,,42,EDN-47
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Sanitation,6,Disposal of solid waste:,String,,43,EDN-48
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Availability,7,AVAILABILITY OF HUMAN RESOURCE AND LOGISTICS ,Text,,44,EDN-49
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Impact,8,OVERALL IMPACT,Text,,45,EDN-50
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Action,9,RC/RC ACTION,Text,,46,EDN-51
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Action,9,GOVERNMENT ACTION,Text,,47,EDN-52
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Action,9,ACTION TAKEN BY OTHER ORGANIZATIONS,Text,,48,EDN-53
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Needs,10,NEEDS IDENTIFICATION,Text,,49,EDN-54
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Recommendations,11,a)Relief,Text,,50,EDN-55
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Recommendations,11,b)Health & Watsan,Text,,51,EDN-56
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Recommendations,11,c)Others,Text,,52,EDN-57
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Recommendations,11,Selection criteria for beneficiaries:,Text,,53,EDN-58
Emergency Damage and Needs,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Recommendations,11,JUSTIFICATION FOR INTERVENTION,Text,,54,EDN-59
