Template,Template Description,Complete Question,Date Question,Time Question,Location Detail,Priority Question,Section,Section Position,Question,Question Type,Question Notes,Question Position,Question Code,Meta Data
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part1 Observations,2,i) Weather pattern and other conditions:,Text,,13,EDN-16
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part1 Observations,2,j) Progress of disaster:,Text,,14,EDN-17
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part2 Damage,3,a) Schools / Hospitals:,String,,15,EDN-18
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part2 Damage,3,b) Market Places: ,String,,16,EDN-19
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part2 Damage,3,c) Roads:,String,,17,EDN-20
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part2 Damage,3,d) River Embankments:,String,,18,EDN-21
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part2 Damage,3,e) Electricity:,String,,19,EDN-22
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part2 Damage,3,f) Water:,String,,20,EDN-23
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part3 Livelihood,4,"a) Agricultural Land, Husbandry and Others:",String,,21,EDN-24
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,a) Main health problems at present: ,MultiOption,,22,EDN-25,"{'Length': '5', '1': 'Diarrhoea', '3': 'Fever', '2': 'Dysentery', '5': 'Skin diseases', '4': 'Injury'}"
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,As reported by the population:,Numeric,,23,EDN-26
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,As reported by health staff:,Numeric,,24,EDN-27
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,b) Death if any (numbers): ,Numeric,,25,EDN-28
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Cause of death:,String,,26,EDN-29
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Age group:,String,,27,EDN-30
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Place of death:  hospital/ house/in camps,String,,28,EDN-31
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,c) Health facilities in the affected areas:,MultiOption,,29,EDN-32,"{'1': 'Government', '3': 'Upazilla', '2': 'District', 'Length': '4', '4': 'NGO'}"
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Status,Option,,30,EDN-33,"{'1': 'Functioning', 'Length': '2', '2': 'Non-Functioning'}"
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Adequate staff: ,YesNo,,31,EDN-34
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Adequate medicine: ,YesNo,,32,EDN-35
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Any mobile clinic covering the affected population:,YesNo,,33,EDN-36
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Ambulance availability (number):  ,Numeric,,34,EDN-37
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Facilities available,Option,,35,EDN-38,"{'1': 'BDRCS hospitals', '3': 'Blood Bank', '2': 'MCH centers', 'Length': '3'}"
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,d)Any special request for medicine and equipment by the government:,YesNo, If any specify type/quantity/and by whom,36,EDN-39
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Type/Quantity/By Whom,Text,,37,EDN-40
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,e)Water supply for the affected population:,String,,38,EDN-41
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Drinking water:,Option,,39,EDN-42,"{'1': 'Adequate', 'Length': '2', '2': 'Inadequate'}"
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Source/Drm: ,String,,40,EDN-43
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Quality of the drinking water:,Option,,41,EDN-44,"{'1': 'Other domestic purposes', '3': 'Inadequate', '2': 'Adequate', 'Length': '3'}"
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Source:,String,,42,EDN-45
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Availability of latrines and excreta disposal:,String,,43,EDN-46
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Drainage,String,,44,EDN-47
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part4 Watsan,5,Disposal of solid waste:,String,,45,EDN-48
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,AVAILABILITY OF HUMAN RESOURCE AND LOGISTICS ,Text,,46,EDN-49
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,OVERALL IMPACT,Text,,47,EDN-50
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,RC/RC ACTION,Text,,48,EDN-51
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,GOVERNMENT ACTION,Text,,49,EDN-52
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,ACTION TAKEN BY OTHER ORGANIZATIONS,Text,,50,EDN-53
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,NEEDS IDENTIFICATION,Text,,51,EDN-54
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,a)Relief,Text,,52,EDN-55
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,b)Health & Watsan,Text,,53,EDN-56
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,c)Others,Text,,54,EDN-57
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,Selection criteria for beneficiaries:,Text,,55,EDN-58
Bangladesh EDN,Emergency Damage and Needs,Name of team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",EDN-28,Part5 Other,6,JUSTIFICATION FOR INTERVENTION,Text,,56,EDN-59
