PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Demographic data,3,Comment,Text,,27,PMI-16
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Transportation access,4,Type of vehicle,String,,28,PMI-17
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Transportation access,4,Access to Location,Option,Select all applicable options,29,PMI-18,"{'1': 'Land', '3': 'Air', '2': 'Water', 'Length': '3'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Transportation access,4,Comment,Text,Condition of the access with influence of the coming climate event.,30,PMI-19
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Shelter,5,Type,Grid,,31,PMI-20-,"{'rows': ['Temporary', 'Semi permanent', 'Permanent'], 'Subtitle': 'Type', 'col-cnt': '2', 'row-cnt': '3', 'QuestionNo': 1, 'data': [['Numeric', 'Numeric'], ['Numeric', 'Numeric'], ['Numeric', 'Numeric']], 'columns': ['Number of units', 'Total IDPs']}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Shelter,5,Materials,Option,Select all applicable options,37,PMI-21,"{'Length': '5', '1': 'Family tent', '3': 'Tent', '2': 'Platoon', '5': 'Roof leafs', '4': 'Tarpaulin'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Shelter,5,Other,String,,38,PMI-22
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Shelter,5,Location,Option,Select all applicable options,39,PMI-23,"{'1': 'Soccer field', '3': 'Office building', '2': 'Worship building', 'Length': '4', '4': 'Roof leafs'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Shelter,5,Other,String,,40,PMI-24
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Shelter,5,Source of information,String,,41,PMI-25
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Shelter,5,Comment on surrounding condition,Text,,42,PMI-26
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Water Source,Grid,,43,PMI-27-,"{'rows': ['Water Spring', 'Well', 'Rain Water', 'River', 'Water Canal', 'Government Water', 'Other...'], 'Subtitle': 'Water - water supply', 'col-cnt': '6', 'PMI-27-6': {'1': 'Enough', 'Length': '2', '2': 'Not Enough'}, 'PMI-27-18': {'1': 'Enough', 'Length': '2', '2': 'Not Enough'}, 'row-cnt': '7', 'QuestionNo': 1, 'PMI-27-42': {'1': 'Enough', 'Length': '2', '2': 'Not Enough'}, 'PMI-27-36': {'1': 'Enough', 'Length': '2', '2': 'Not Enough'}, 'PMI-27-24': {'1': 'Enough', 'Length': '2', '2': 'Not Enough'}, 'PMI-27-12': {'1': 'Enough', 'Length': '2', '2': 'Not Enough'}, 'data': [['Numeric', 'YesNo', 'String', 'String', 'String', 'Option'], ['Numeric', 'YesNo', 'String', 'String', 'String', 'Option'], ['Numeric', 'YesNo', 'String', 'String', 'String', 'Option'], ['Numeric', 'YesNo', 'String', 'String', 'String', 'Option'], ['Numeric', 'YesNo', 'String', 'String', 'String', 'Option'], ['Numeric', 'YesNo', 'String', 'String', 'String', 'Option'], ['Numeric', 'YesNo', 'String', 'String', 'String', 'Option']], 'columns': ['How many', 'Covered', 'Colour?', 'Smell?', 'Taste?', 'Quantity'], 'PMI-27-30': {'1': 'Enough', 'Length': '2', '2': 'Not Enough'}}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Water Container ,Grid,,85,PMI-28-,"{'rows': ['Water Tank', 'Water Container', 'Water Bucket', 'Jerry Can'], 'Subtitle': 'Water container', 'col-cnt': '2', 'row-cnt': '4', 'QuestionNo': 43, 'data': [['Numeric', 'Numeric'], ['Numeric', 'Numeric'], ['Numeric', 'Numeric'], ['Numeric', 'Numeric']], 'columns': ['Number of item', 'Capacity- litres']}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Distance in Km (To water source),Numeric,,93,PMI-29
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Time to reach by foot,String,,94,PMI-30
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Time to reach by vehicle,String,,95,PMI-31
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,In need of repair?,YesNo,,96,PMI-32
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Treatment needed toward water quality,Option,Select all applicable options,97,PMI-33,"{'1': 'Water purifier', '3': 'Cover', '2': 'Container cleaning', 'Length': '3'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Treatment to water storage,Option,Select just one option,98,PMI-34,"{'1': 'Open', 'Length': '2', '2': 'Covered'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Treatment to water use,Option,Select just one option,99,PMI-35,"{'1': 'Hygenic', 'Length': '2', '2': 'Un-Hygenic'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Community's expectation,String,,100,PMI-36
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Recommendations,Text,,101,PMI-37
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Sanitation,Option,Select all applicable options,102,PMI-38,"{'1': 'Open space', '3': 'Public', '2': 'Covered', 'Length': '4', '4': 'Family Owned, Private'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Specific toilets for male and female,YesNo,,103,PMI-39
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Distance in meters,String,,104,PMI-40
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Duration to reach in minutes,String,,105,PMI-41
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Type of toilet,Option,Select all applicable options,106,PMI-42,"{'1': 'Semi permanent', '3': 'Emergency', '2': 'Permanent', 'Length': '3'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Likelihood to pollute water source,YesNo,,107,PMI-43
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Likelihood to become the source of diseases,YesNo,,108,PMI-44
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Are these available?,Option,Select all applicable options,109,PMI-45,"{'1': 'Water', '3': 'Clean up tools', '2': 'Soap', 'Length': '3'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Grey water soakway,Option,Select just one option,110,PMI-46,"{'1': 'Septic Tank', 'Length': '2', '2': 'Traditional'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Need support,YesNo,,111,PMI-47
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Type of support?,String,,112,PMI-48
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Number of toilets,Numeric,,113,PMI-49
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Communitys expectation,Numeric,,114,PMI-50
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,More Comments?,String,,115,PMI-51
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Source of garbage,Option,Select all applicable options,116,PMI-52,"{'1': 'Household', '3': 'Hospital', '2': 'Field Kitchen', 'Length': '3'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Type of collection,Option,Select all applicable options,117,PMI-53,"{'1': 'Specific Container', 'Length': '2', '2': 'Drum'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Other,String,,118,PMI-54
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Transportation ,Option,Select all applicable options,119,PMI-55,"{'1': 'Cart', 'Length': '2', '2': 'Trucks'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Other,String,,120,PMI-56
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Do they differentiate between organic and non organic?,YesNo,,121,PMI-57
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Treatment,Option,Select all applicable options,122,PMI-58,"{'1': 'Buried', '3': 'Incinerator', '2': 'Burned out', 'Length': '4', '4': 'Transported to garbage collection area'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Other,String,,123,PMI-59
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Temporary garbage collection area nearby,YesNo,,124,PMI-60
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,If available what capacity,String,,125,PMI-61
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Disease vectors that might be triggered by thi situation,Option,Select all applicable options,126,PMI-62,"{'Length': '5', '1': 'Mouse', '3': 'Flea', '2': 'Mosquito', '5': 'Cockroach', '4': 'Fly'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Other,String,,127,PMI-63
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Need vector control?,YesNo,,128,PMI-64
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,If yes what type of vector control?,String,,129,PMI-65
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Health promotion withinthe IDPs camp?,YesNo,,130,PMI-66
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Water and Sanitation,6,Source of information,String,,131,PMI-67
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Cattle/food stocks,YesNo,,132,PMI-68
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Agriculture,YesNo,,133,PMI-69
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Fishery,YesNo,,134,PMI-70
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Gather,YesNo,,135,PMI-71
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Aid,YesNo,,136,PMI-72
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Barter,YesNo,,137,PMI-73
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Purchase,YesNo,,138,PMI-74
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Others,Text,,139,PMI-75
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Type of staple,Text,,140,PMI-76
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,General challenges on the food access?,Text,,141,PMI-77
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,How frequent are the meals per day,Option,Select just one option,142,PMI-78,"{'1': '1 times', '3': '3 times', '2': '2 times', 'Length': '3'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Other comments,String,,143,PMI-79
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Food,7,Source of information,Text,,144,PMI-80
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Heavily Injured,Numeric,,145,PMI-81
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Medium Injured,Numeric,,146,PMI-82
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Death,Numeric,,147,PMI-83
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Health facility,Option,Select all applicable options,148,PMI-84,"{'Length': '7', '1': 'Hospital', '3': 'Pustu', '2': 'Puskesmas', '5': 'Private Clinic', '4': 'Polindes', '7': 'Satellite clinic', '6': 'Field clinic'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Other,String,,149,PMI-85
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Frequent diseases,Grid,,150,PMI-86-,"{'QuestionNo': 6, 'col-cnt': '2', 'row-cnt': '9', 'rows': ['Diarrhoea', 'ARI', 'Skin diseases', 'Malaria', 'Plague', 'Malnutrition', 'DHF', 'TB', 'Other'], 'data': [['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric']], 'columns': ['Occurance', 'Number of cases']}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Health personnel,Grid,,168,PMI-87-,"{'QuestionNo': 24, 'col-cnt': '2', 'row-cnt': '5', 'rows': ['Doctor', 'Nurse', 'Midwives', 'Pharmacist', 'Environmentalist'], 'data': [['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric']], 'columns': ['Employed', 'Number']}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Ambulance,YesNo,,178,PMI-88
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Medicines available,YesNo,,179,PMI-89
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Birth rate,Numeric,,180,PMI-90
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Mortality rate,Numeric,,181,PMI-91
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Health issues identified?,Text,,182,PMI-92
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Other health related urgent needs?,Text,,183,PMI-93
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Health,8,Source of information,Text,,184,PMI-94
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Restoring Family Links,9,Are there any victims that lost contact with his/her relatives?,YesNo,,185,PMI-95
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Restoring Family Links,9,Communication access,Option,Select just one option,186,PMI-96,"{'1': 'Easy ', 'Length': '2', '2': 'Difficult'}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Restoring Family Links,9,If difficult why?,String,,187,PMI-97
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Restoring Family Links,9,Vulnerable groups separated with their families,Grid,,188,PMI-98-,"{'QuestionNo': 4, 'col-cnt': '1', 'row-cnt': '4', 'rows': ['Children < 18', 'Elderly', 'Disabled', 'Pregnant mothers'], 'data': [['YesNo'], ['YesNo'], ['YesNo'], ['YesNo']], 'columns': ['Separated']}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Restoring Family Links,9,Any RFL support need at these areas,Grid,,192,PMI-99-,"{'QuestionNo': 8, 'col-cnt': '2', 'row-cnt': '3', 'rows': ['IDP camps', 'Orphanage', 'Other'], 'data': [['YesNo', 'Numeric'], ['YesNo', 'Numeric'], ['YesNo', 'Numeric']], 'columns': ['Support Needed', 'Number']}"
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Restoring Family Links,9,Evacuated to hospital,YesNo,,198,PMI-100
PMI,Emergency assessment form PMI,Name of assessment team leader,Date of Assessment,Time of Assessment,"['L0', 'L1', 'L2', 'L3', 'Lat', 'Lon']",PMI-8,Restoring Family Links,9,Taken by family,YesNo,,199,PMI-101
